"altura_fin_derecha","altura_fin_izquierda","altura_inicio_derecha","altura_inicio_izquierda","categoria","departamento_id","departamento_nombre","fuente","id","localidad_censal_id","localidad_censal_nombre","nombre","provincia_id","provincia_nombre"
1599,1600,1301,1302,"CALLE","02070","Comuna 10","INDEC","0207001008560","02000010","Ciudad Autónoma de Buenos Aires","NANDUTI","02","Ciudad Autónoma de Buenos Aires"
999,1000,901,902,"CALLE","02070","Comuna 10","INDEC","0207001009255","02000010","Ciudad Autónoma de Buenos Aires","PEHUAJO","02","Ciudad Autónoma de Buenos Aires"
799,800,1,2,"CALLE","02070","Comuna 10","INDEC","0207001010320","02000010","Ciudad Autónoma de Buenos Aires","SAN NICOLAS","02","Ciudad Autónoma de Buenos Aires"
6199,6200,5301,5302,"CALLE","02070","Comuna 10","INDEC","0207001010555","02000010","Ciudad Autónoma de Buenos Aires","SIMBRON","02","Ciudad Autónoma de Buenos Aires"
1699,1700,1601,1602,"CALLE","02077","Comuna 11","INDEC","0207701000430","02000010","Ciudad Autónoma de Buenos Aires","ALMAGRO","02","Ciudad Autónoma de Buenos Aires"
0,0,0,0,"AV","02077","Comuna 11","INDEC","0207701001120","02000010","Ciudad Autónoma de Buenos Aires","AV CHORROARIN","02","Ciudad Autónoma de Buenos Aires"
3699,3700,0,0,"AV","02077","Comuna 11","INDEC","0207701001460","02000010","Ciudad Autónoma de Buenos Aires","AV JOSE FAGNANO","02","Ciudad Autónoma de Buenos Aires"
3698,3699,3100,3101,"CALLE","14014","Capital","INDEC","1401401025790","14014010","Córdoba","HERNANDO MAGALLANES","14","Córdoba"
2099,2100,1701,1702,"AV","02077","Comuna 11","INDEC","0207701001770","02000010","Ciudad Autónoma de Buenos Aires","AV TTE GRL DONATO ALVAREZ","02","Ciudad Autónoma de Buenos Aires"
2399,2400,2301,2302,"CALLE","02077","Comuna 11","INDEC","0207701001990","02000010","Ciudad Autónoma de Buenos Aires","BASILIO CITTADINI","02","Ciudad Autónoma de Buenos Aires"
2699,2700,2301,2302,"CALLE","02077","Comuna 11","INDEC","0207701002170","02000010","Ciudad Autónoma de Buenos Aires","BERNARDO DE LEON","02","Ciudad Autónoma de Buenos Aires"
2799,2800,2701,2702,"CALLE","02077","Comuna 11","INDEC","0207701004535","02000010","Ciudad Autónoma de Buenos Aires","DR ALEJANDRO POSADAS","02","Ciudad Autónoma de Buenos Aires"
3749,3750,3301,3302,"CALLE","02077","Comuna 11","INDEC","0207701005660","02000010","Ciudad Autónoma de Buenos Aires","FRANCO","02","Ciudad Autónoma de Buenos Aires"
2799,2800,2701,2702,"CALLE","02077","Comuna 11","INDEC","0207701005710","02000010","Ciudad Autónoma de Buenos Aires","GABINO EZEIZA","02","Ciudad Autónoma de Buenos Aires"
3199,3200,3101,3102,"CALLE","02077","Comuna 11","INDEC","0207701005815","02000010","Ciudad Autónoma de Buenos Aires","GAZETA DE BUENOS AIRES","02","Ciudad Autónoma de Buenos Aires"
2599,2600,2501,2502,"CALLE","02077","Comuna 11","INDEC","0207701006440","02000010","Ciudad Autónoma de Buenos Aires","INDIO","02","Ciudad Autónoma de Buenos Aires"
2299,2300,2201,2202,"CALLE","02077","Comuna 11","INDEC","0207701006445","02000010","Ciudad Autónoma de Buenos Aires","IGR AGUSTIN GONZALEZ","02","Ciudad Autónoma de Buenos Aires"
2999,3000,2601,2602,"CALLE","02077","Comuna 11","INDEC","0207701006740","02000010","Ciudad Autónoma de Buenos Aires","JOSE INGENIEROS","02","Ciudad Autónoma de Buenos Aires"
2299,2300,2101,2102,"CALLE","02077","Comuna 11","INDEC","0207701007105","02000010","Ciudad Autónoma de Buenos Aires","LA CALANDRIA","02","Ciudad Autónoma de Buenos Aires"
2499,2500,2401,2402,"CALLE","02077","Comuna 11","INDEC","0207701007775","02000010","Ciudad Autónoma de Buenos Aires","MAGDALENA","02","Ciudad Autónoma de Buenos Aires"
1999,2000,1901,1902,"CALLE","02077","Comuna 11","INDEC","0207701007855","02000010","Ciudad Autónoma de Buenos Aires","MANUEL DE SAN GINES","02","Ciudad Autónoma de Buenos Aires"
5299,5300,5201,5202,"CALLE","02077","Comuna 11","INDEC","0207701008145","02000010","Ciudad Autónoma de Buenos Aires","MATEO J MARTINEZ","02","Ciudad Autónoma de Buenos Aires"
2799,2800,2701,2702,"CALLE","02077","Comuna 11","INDEC","0207701008285","02000010","Ciudad Autónoma de Buenos Aires","MIGUEL COUTO","02","Ciudad Autónoma de Buenos Aires"
2799,2800,2701,2702,"CALLE","02077","Comuna 11","INDEC","0207701010170","02000010","Ciudad Autónoma de Buenos Aires","RUSIA","02","Ciudad Autónoma de Buenos Aires"
2699,2700,2601,2602,"CALLE","02077","Comuna 11","INDEC","0207701010545","02000010","Ciudad Autónoma de Buenos Aires","SIERRA GRANDE","02","Ciudad Autónoma de Buenos Aires"
2499,2500,2401,2402,"CALLE","02077","Comuna 11","INDEC","0207701011355","02000010","Ciudad Autónoma de Buenos Aires","VILLA JUNCAL","02","Ciudad Autónoma de Buenos Aires"
2799,2800,2701,2702,"CALLE","02084","Comuna 12","INDEC","0208401000765","02000010","Ciudad Autónoma de Buenos Aires","ARGELIA","02","Ciudad Autónoma de Buenos Aires"
1368,1369,1200,1201,"CALLE","14014","Capital","INDEC","1401401025850","14014010","Córdoba","HIPOLITO MONTAGNE","14","Córdoba"
2199,2200,1801,1802,"CALLE","02084","Comuna 12","INDEC","0208401001810","02000010","Ciudad Autónoma de Buenos Aires","AVALOS","02","Ciudad Autónoma de Buenos Aires"
2899,2900,2801,2802,"CALLE","02084","Comuna 12","INDEC","0208401003475","02000010","Ciudad Autónoma de Buenos Aires","CARLOS MOLINA ARROTEA","02","Ciudad Autónoma de Buenos Aires"
3799,3800,3701,3702,"CALLE","02084","Comuna 12","INDEC","0208401004625","02000010","Ciudad Autónoma de Buenos Aires","DR HONORIO LEGUIZAMON","02","Ciudad Autónoma de Buenos Aires"
3599,3600,0,0,"CALLE","02084","Comuna 12","INDEC","0208401004445","02000010","Ciudad Autónoma de Buenos Aires","DIAZ COLODRERO","02","Ciudad Autónoma de Buenos Aires"
0,0,0,0,"CALLE","02084","Comuna 12","INDEC","0208401005090","02000010","Ciudad Autónoma de Buenos Aires","ELSA OCONNOR","02","Ciudad Autónoma de Buenos Aires"
5699,5700,5301,5302,"CALLE","02084","Comuna 12","INDEC","0208401005105","02000010","Ciudad Autónoma de Buenos Aires","EMILIO CIVIT","02","Ciudad Autónoma de Buenos Aires"
1899,1900,1801,1802,"CALLE","02084","Comuna 12","INDEC","0208401005760","02000010","Ciudad Autónoma de Buenos Aires","GAMARRA","02","Ciudad Autónoma de Buenos Aires"
5599,5600,5401,5402,"CALLE","02084","Comuna 12","INDEC","0208401006525","02000010","Ciudad Autónoma de Buenos Aires","ISLANDIA","02","Ciudad Autónoma de Buenos Aires"
0,0,0,0,"CALLE","02084","Comuna 12","INDEC","0208401006220","02000010","Ciudad Autónoma de Buenos Aires","GUSTAVO REARTE","02","Ciudad Autónoma de Buenos Aires"
5099,5100,4701,4702,"CALLE","02084","Comuna 12","INDEC","0208401006605","02000010","Ciudad Autónoma de Buenos Aires","JOAQUIN CASTELLANOS","02","Ciudad Autónoma de Buenos Aires"
